,Price,Ampirion Load Forecast,PV+Wind Forecast
2017-07-18 22:00:00,40.83,20780.0,6445.3835
2017-07-18 23:00:00,33.95,19396.75,7182.44625
2017-07-19 00:00:00,30.93,18472.5,7265.909000000001
2017-07-19 01:00:00,29.59,17866.75,7362.6955
2017-07-19 02:00:00,28.62,17490.5,7396.531999999999
2017-07-19 03:00:00,27.3,17562.5,7433.9015
2017-07-19 04:00:00,27.63,17887.25,7420.1775
2017-07-19 05:00:00,29.03,18829.5,7454.294
2017-07-19 06:00:00,37.96,21439.0,8216.1045
2017-07-19 07:00:00,42.16,23555.5,10825.8015
2017-07-19 08:00:00,42.91,24765.75,15110.45675
2017-07-19 09:00:00,40.08,24991.75,19911.152
2017-07-19 10:00:00,37.93,25394.75,24069.27425
2017-07-19 11:00:00,34.55,25781.5,27097.5575
2017-07-19 12:00:00,31.7,25791.0,28929.2225
2017-07-19 13:00:00,31.71,25531.5,29351.01975
2017-07-19 14:00:00,32.9,24930.75,28329.22275
2017-07-19 15:00:00,36.54,24541.75,25884.2205
2017-07-19 16:00:00,38.03,24098.75,22604.57875
2017-07-19 17:00:00,40.52,23875.5,18654.001
2017-07-19 18:00:00,42.97,23629.0,14700.8945
2017-07-19 19:00:00,44.0,23464.75,12004.72725
2017-07-19 20:00:00,42.16,22543.75,10952.881
2017-07-19 21:00:00,40.58,21687.25,10919.769
2017-07-19 22:00:00,39.09,20872.5,11295.8375
2017-07-19 23:00:00,32.97,19484.0,10934.50825
2017-07-20 00:00:00,30.54,18857.0,10716.47925
2017-07-20 01:00:00,31.46,18193.5,9796.00025
2017-07-20 02:00:00,29.6,17804.25,8845.226
2017-07-20 03:00:00,28.1,17829.0,8067.333
2017-07-20 04:00:00,28.52,18093.25,7453.09825
2017-07-20 05:00:00,30.32,19026.75,6990.5145
2017-07-20 06:00:00,38.27,21662.75,7293.92575
2017-07-20 07:00:00,47.26,23873.25,8854.53625
2017-07-20 08:00:00,43.26,25113.0,11243.45275
2017-07-20 09:00:00,43.25,25432.25,13907.876
2017-07-20 10:00:00,41.73,25863.0,16277.45725
2017-07-20 11:00:00,41.93,26281.5,18213.71075
2017-07-20 12:00:00,40.0,26383.75,19494.39475
2017-07-20 13:00:00,38.36,26121.5,20036.27375
2017-07-20 14:00:00,36.9,25591.5,19911.9325
2017-07-20 15:00:00,35.74,25172.0,18945.54775
2017-07-20 16:00:00,34.48,24661.25,17015.82125
2017-07-20 17:00:00,36.97,24365.75,14219.4485
2017-07-20 18:00:00,39.77,23975.5,10720.05575
2017-07-20 19:00:00,41.93,23743.5,7454.90725
2017-07-20 20:00:00,41.05,22792.0,5606.686500000001
2017-07-20 21:00:00,40.11,21913.0,5233.31175
2017-07-20 22:00:00,39.74,21093.5,5954.8375
2017-07-20 23:00:00,34.29,19735.5,6559.238
2017-07-21 00:00:00,29.65,18322.75,9400.4995
2017-07-21 01:00:00,29.1,17683.25,9865.33675
2017-07-21 02:00:00,28.42,17308.5,9901.40625
2017-07-21 03:00:00,27.07,17380.0,9205.7585
2017-07-21 04:00:00,27.32,17672.25,8033.6785
2017-07-21 05:00:00,29.99,18571.75,6809.557250000001
2017-07-21 06:00:00,36.8,21103.25,6356.9490000000005
2017-07-21 07:00:00,40.06,23222.25,7840.936
2017-07-21 08:00:00,41.83,24458.75,11002.86575
2017-07-21 09:00:00,40.87,24747.5,14767.00625
2017-07-21 10:00:00,38.44,25107.25,18044.3495
2017-07-21 11:00:00,39.04,25348.25,20251.41925
2017-07-21 12:00:00,35.98,25271.25,21452.25625
2017-07-21 13:00:00,32.94,24778.5,21551.18275
2017-07-21 14:00:00,32.87,24058.25,20589.926
2017-07-21 15:00:00,32.9,23598.5,18612.27675
2017-07-21 16:00:00,35.11,23233.5,15650.832
2017-07-21 17:00:00,39.01,23022.5,11822.12175
2017-07-21 18:00:00,41.42,22658.75,7722.05825
2017-07-21 19:00:00,42.63,22352.5,4568.4875
2017-07-21 20:00:00,42.01,21407.5,3472.61575
2017-07-21 21:00:00,40.57,20588.25,4230.459
2017-07-21 22:00:00,41.38,19946.75,5786.116
2017-07-21 23:00:00,36.79,18831.25,6964.89
2017-07-22 00:00:00,32.2,17850.25,7125.27375
2017-07-22 01:00:00,31.57,17170.0,7384.0345
2017-07-22 02:00:00,29.92,16705.25,7501.83775
2017-07-22 03:00:00,28.74,16558.75,7377.963000000001
2017-07-22 04:00:00,28.75,16517.25,7168.62725
2017-07-22 05:00:00,28.54,16473.0,7002.638749999999
2017-07-22 06:00:00,29.7,16780.25,7380.986999999999
2017-07-22 07:00:00,30.92,17986.25,8846.21325
2017-07-22 08:00:00,34.96,19650.75,11308.877
2017-07-22 09:00:00,36.47,20823.25,14371.06425
2017-07-22 10:00:00,35.69,21435.75,17212.70325
2017-07-22 11:00:00,34.66,21658.0,19670.19825
2017-07-22 12:00:00,32.25,21531.25,21246.79475
2017-07-22 13:00:00,30.02,20958.0,21569.499750000003
2017-07-22 14:00:00,29.48,20244.5,20989.649
2017-07-22 15:00:00,29.9,19934.75,19418.0075
2017-07-22 16:00:00,30.55,19810.5,17095.88875
2017-07-22 17:00:00,33.25,19862.5,14091.03325
2017-07-22 18:00:00,38.52,19775.5,10729.32
2017-07-22 19:00:00,39.89,19560.0,8002.987999999999
2017-07-22 20:00:00,39.0,18734.0,6619.31575
2017-07-22 21:00:00,38.09,18155.25,6529.2445
2017-07-22 22:00:00,40.0,18012.5,7033.42775
2017-07-22 23:00:00,36.67,17177.75,7281.343000000001
2017-07-23 00:00:00,32.99,16556.75,5556.10725
2017-07-23 01:00:00,28.78,15884.5,5704.0285
2017-07-23 02:00:00,26.69,15474.75,5917.59975
2017-07-23 03:00:00,24.68,15290.75,6080.36275
2017-07-23 04:00:00,23.07,15202.5,6309.5185
2017-07-23 05:00:00,23.96,15007.0,6386.2725
2017-07-23 06:00:00,23.9,14778.5,6992.9890000000005
2017-07-23 07:00:00,25.17,15477.75,9126.6965
2017-07-23 08:00:00,25.78,16979.25,12412.799
2017-07-23 09:00:00,26.67,18352.75,15961.568
2017-07-23 10:00:00,26.87,19341.5,19390.64375
2017-07-23 11:00:00,27.18,20186.5,22502.5085
2017-07-23 12:00:00,27.89,20434.0,24897.365
2017-07-23 13:00:00,26.3,19804.5,26309.0545
2017-07-23 14:00:00,22.76,19177.75,26584.97625
2017-07-23 15:00:00,20.34,18854.75,25395.9295
2017-07-23 16:00:00,23.07,18768.25,22759.897
2017-07-23 17:00:00,27.05,18955.75,18679.881
2017-07-23 18:00:00,29.62,19113.0,13592.745750000002
2017-07-23 19:00:00,37.05,19076.25,8918.096
2017-07-23 20:00:00,38.51,18739.75,5838.231250000001
2017-07-23 21:00:00,39.42,18479.0,4547.714
2017-07-23 22:00:00,42.85,18505.0,4352.576
2017-07-23 23:00:00,39.82,17527.5,4329.95875
2017-07-24 00:00:00,39.65,16357.5,3363.815
2017-07-24 01:00:00,35.62,15828.0,3251.68825
2017-07-24 02:00:00,32.7,15581.75,3148.67025
2017-07-24 03:00:00,31.28,15722.75,2807.45125
2017-07-24 04:00:00,30.46,16188.0,2397.6355
2017-07-24 05:00:00,33.24,17411.0,2129.5935
2017-07-24 06:00:00,41.9,20279.0,2574.49875
2017-07-24 07:00:00,44.18,22607.25,4162.62725
2017-07-24 08:00:00,44.12,24040.5,6475.6445
2017-07-24 09:00:00,48.23,24542.5,8928.055
2017-07-24 10:00:00,48.45,25050.5,10785.25525
2017-07-24 11:00:00,47.77,25545.75,11838.11025
2017-07-24 12:00:00,46.47,25628.75,12199.1475
2017-07-24 13:00:00,44.91,25375.5,11821.6305
2017-07-24 14:00:00,42.29,24773.0,10942.87925
2017-07-24 15:00:00,40.94,24373.5,9859.07525
2017-07-24 16:00:00,39.2,23891.25,8687.732
2017-07-24 17:00:00,39.7,23607.75,7504.23325
2017-07-24 18:00:00,38.18,23310.5,6362.51475
2017-07-24 19:00:00,38.66,23002.0,5351.61625
2017-07-24 20:00:00,36.43,22078.75,4798.1050000000005
2017-07-24 21:00:00,34.73,21283.75,4722.67625
2017-07-24 22:00:00,34.59,20308.25,4889.09075
2017-07-24 23:00:00,30.39,18922.75,4994.5775
2017-07-25 00:00:00,31.01,17973.0,5370.6135
2017-07-25 01:00:00,28.96,17388.25,5488.48725
2017-07-25 02:00:00,27.09,17109.25,5766.9115
2017-07-25 03:00:00,27.47,17257.5,6015.71175
2017-07-25 04:00:00,26.04,17614.25,6344.509
2017-07-25 05:00:00,26.21,18600.5,6774.25725
2017-07-25 06:00:00,31.63,21007.75,7511.323
2017-07-25 07:00:00,37.96,23114.5,8859.96775
2017-07-25 08:00:00,39.48,24436.25,10630.7965
2017-07-25 09:00:00,40.06,24877.75,12473.035
2017-07-25 10:00:00,40.37,25378.75,14154.811
2017-07-25 11:00:00,40.8,25845.75,15424.6875
2017-07-25 12:00:00,39.75,25932.75,16217.8195
2017-07-25 13:00:00,38.94,25673.25,16292.88125
2017-07-25 14:00:00,36.98,25028.5,16082.6375
2017-07-25 15:00:00,36.43,24632.5,15528.31625
2017-07-25 16:00:00,34.97,24205.0,14512.3795
2017-07-25 17:00:00,34.99,23926.25,13164.28575
2017-07-25 18:00:00,36.95,23595.5,11535.8485
2017-07-25 19:00:00,35.4,23251.75,10039.066
2017-07-25 20:00:00,33.78,22344.25,9192.371249999998
2017-07-25 21:00:00,32.96,21575.5,8996.958750000002
2017-07-25 22:00:00,32.21,20502.0,9111.84275
2017-07-25 23:00:00,29.01,19147.25,9200.888
2017-07-26 00:00:00,25.74,18051.25,13559.61175
2017-07-26 01:00:00,25.24,17464.25,13716.30525
2017-07-26 02:00:00,22.64,17151.5,13911.12775
2017-07-26 03:00:00,21.12,17281.5,13846.73325
2017-07-26 04:00:00,21.23,17658.5,13724.23
2017-07-26 05:00:00,26.16,18646.0,13482.042
2017-07-26 06:00:00,29.08,21020.75,13279.7235
2017-07-26 07:00:00,34.49,23077.25,13522.9855
2017-07-26 08:00:00,37.78,24359.75,14437.2395
2017-07-26 09:00:00,37.92,24736.25,15982.1635
2017-07-26 10:00:00,37.96,25189.5,17436.2155
2017-07-26 11:00:00,38.08,25630.0,18596.85825
2017-07-26 12:00:00,37.96,25666.25,19142.1675
2017-07-26 13:00:00,37.73,25393.0,18992.82875
2017-07-26 14:00:00,36.08,24784.75,18553.0375
2017-07-26 15:00:00,35.23,24399.5,17600.90425
2017-07-26 16:00:00,34.38,23990.25,16110.43725
2017-07-26 17:00:00,35.27,23715.0,14095.7625
2017-07-26 18:00:00,36.39,23440.25,11521.24475
2017-07-26 19:00:00,37.94,23161.25,8931.39225
2017-07-26 20:00:00,36.93,22258.75,7266.661
2017-07-26 21:00:00,35.93,21548.25,6670.684
2017-07-26 22:00:00,35.75,20565.0,6725.70875
2017-07-26 23:00:00,30.07,19203.25,6886.937
2017-07-27 00:00:00,28.75,18337.5,7070.7675
2017-07-27 01:00:00,26.7,17687.5,7940.1665
2017-07-27 02:00:00,24.85,17375.25,8682.7915
2017-07-27 03:00:00,23.69,17477.5,9007.49875
2017-07-27 04:00:00,24.48,17839.5,9010.85525
2017-07-27 05:00:00,27.02,18856.25,8716.9905
2017-07-27 06:00:00,29.19,21272.5,8733.65425
2017-07-27 07:00:00,35.31,23379.0,9706.156
2017-07-27 08:00:00,37.91,24709.0,11398.72475
2017-07-27 09:00:00,37.89,25165.5,13565.44975
2017-07-27 10:00:00,38.05,25636.25,16101.23075
2017-07-27 11:00:00,38.48,26107.25,17909.4575
2017-07-27 12:00:00,38.5,26222.0,18793.638
2017-07-27 13:00:00,38.03,25933.75,18893.30325
2017-07-27 14:00:00,36.0,25357.25,18494.0785
2017-07-27 15:00:00,34.52,24944.0,17400.99975
2017-07-27 16:00:00,35.29,24449.5,15710.69675
2017-07-27 17:00:00,35.74,24123.75,13577.6545
2017-07-27 18:00:00,37.32,23763.0,10939.20675
2017-07-27 19:00:00,38.98,23500.25,8004.46775
2017-07-27 20:00:00,38.06,22551.25,5943.51225
2017-07-27 21:00:00,36.87,21765.0,5333.0045
2017-07-27 22:00:00,36.55,20793.0,5583.92825
2017-07-27 23:00:00,31.62,19431.5,5869.18925
2017-07-28 00:00:00,33.86,18303.25,5952.6695
2017-07-28 01:00:00,29.04,17672.75,6198.75175
2017-07-28 02:00:00,28.1,17332.5,6597.81825
2017-07-28 03:00:00,26.8,17416.25,6891.40975
2017-07-28 04:00:00,26.46,17771.0,7110.937
2017-07-28 05:00:00,27.48,18781.0,7324.443499999999
2017-07-28 06:00:00,32.13,21153.0,8277.91825
2017-07-28 07:00:00,38.0,23191.5,10657.90425
2017-07-28 08:00:00,38.8,24531.25,14565.24125
2017-07-28 09:00:00,37.05,24974.75,19755.770750000003
2017-07-28 10:00:00,35.5,25389.75,24955.526250000003
2017-07-28 11:00:00,31.0,25679.5,29120.1785
2017-07-28 12:00:00,27.51,25644.25,31830.16225
2017-07-28 13:00:00,25.17,25088.0,33043.0595
2017-07-28 14:00:00,23.69,24402.0,32964.18125
2017-07-28 15:00:00,24.34,23934.5,31502.78625
2017-07-28 16:00:00,26.31,23575.5,28935.198
2017-07-28 17:00:00,28.87,23291.25,24825.70075
2017-07-28 18:00:00,34.15,22879.25,19272.99425
2017-07-28 19:00:00,36.96,22466.25,14155.502
2017-07-28 20:00:00,36.94,21553.25,10998.641
2017-07-28 21:00:00,36.3,20902.5,9786.7185
2017-07-28 22:00:00,35.95,20060.0,9648.51225
2017-07-28 23:00:00,32.24,18870.25,9851.74925
2017-07-29 00:00:00,27.77,17662.75,10304.379
2017-07-29 01:00:00,23.35,16964.75,10976.4265
2017-07-29 02:00:00,18.99,16518.5,11750.3725
2017-07-29 03:00:00,14.17,16385.75,12483.864
2017-07-29 04:00:00,10.04,16372.0,13235.85325
2017-07-29 05:00:00,11.89,16415.5,14114.22725
2017-07-29 06:00:00,14.41,16560.25,15614.37375
2017-07-29 07:00:00,17.11,17700.5,18557.8155
2017-07-29 08:00:00,19.78,19454.25,22573.78
2017-07-29 09:00:00,18.05,20780.25,26759.470500000003
2017-07-29 10:00:00,9.93,21477.5,30673.86625
2017-07-29 11:00:00,15.78,21742.5,33543.534
2017-07-29 12:00:00,10.17,21675.0,34876.60475
2017-07-29 13:00:00,9.92,21057.75,34594.74125
2017-07-29 14:00:00,9.27,20381.5,32762.179
2017-07-29 15:00:00,14.05,20057.25,29473.37225
2017-07-29 16:00:00,19.26,19925.0,25057.73425
2017-07-29 17:00:00,25.47,19903.5,19801.447
2017-07-29 18:00:00,30.13,19780.0,14196.0815
2017-07-29 19:00:00,34.45,19440.5,9233.83075
2017-07-29 20:00:00,35.43,18643.0,6062.7685
2017-07-29 21:00:00,35.65,18245.25,4725.04325
2017-07-29 22:00:00,34.76,17908.0,4344.75375
2017-07-29 23:00:00,30.6,17037.75,4487.56525
2017-07-30 00:00:00,26.92,16245.25,5424.21225
2017-07-30 01:00:00,21.16,15563.5,6692.65175
2017-07-30 02:00:00,16.22,15157.0,8226.6535
2017-07-30 03:00:00,12.79,14991.25,9792.328
2017-07-30 04:00:00,10.73,14912.75,11475.19075
2017-07-30 05:00:00,10.03,14799.0,13006.7395
2017-07-30 06:00:00,8.44,14467.0,14902.3915
2017-07-30 07:00:00,7.67,15131.25,18171.076
2017-07-30 08:00:00,2.05,16649.25,22501.8655
2017-07-30 09:00:00,1.94,18090.5,27765.63175
2017-07-30 10:00:00,-5.15,19102.5,32748.71275
2017-07-30 11:00:00,-0.02,19920.75,36617.3335
2017-07-30 12:00:00,-45.42,20185.25,38821.317
2017-07-30 13:00:00,-67.05,19534.25,39181.16325
2017-07-30 14:00:00,-64.9,18940.5,37626.935
2017-07-30 15:00:00,-14.23,18607.75,34009.14425
2017-07-30 16:00:00,-0.91,18540.0,29133.4915
2017-07-30 17:00:00,5.01,18705.75,23270.3995
2017-07-30 18:00:00,22.54,18862.0,17067.75775
2017-07-30 19:00:00,31.77,18762.5,11758.9945
2017-07-30 20:00:00,34.52,18449.0,8266.68125
2017-07-30 21:00:00,35.93,18294.0,7012.137
2017-07-30 22:00:00,37.67,18183.0,6804.263000000001
2017-07-30 23:00:00,35.87,17189.75,6723.96675
2017-07-31 00:00:00,32.0,16517.25,6689.323
2017-07-31 01:00:00,26.55,16031.75,6499.406
2017-07-31 02:00:00,26.11,15770.0,6553.1515
2017-07-31 03:00:00,24.65,15883.5,6684.31625
2017-07-31 04:00:00,24.64,16312.5,6944.99575
2017-07-31 05:00:00,26.57,17576.5,7115.87825
2017-07-31 06:00:00,32.15,20448.75,7831.95
2017-07-31 07:00:00,36.92,22679.25,10168.129
2017-07-31 08:00:00,36.92,24029.0,14021.46675
2017-07-31 09:00:00,35.45,24412.5,18607.28425
2017-07-31 10:00:00,33.29,24867.5,23047.0975
2017-07-31 11:00:00,33.89,25280.75,26257.64825
2017-07-31 12:00:00,29.03,25351.75,28194.526
2017-07-31 13:00:00,28.07,25068.75,28618.6465
2017-07-31 14:00:00,28.02,24544.25,27389.21975
2017-07-31 15:00:00,28.71,24130.25,24388.48
2017-07-31 16:00:00,30.05,23695.75,20116.30475
2017-07-31 17:00:00,35.51,23452.75,14760.077
2017-07-31 18:00:00,37.91,23183.75,9199.7775
2017-07-31 19:00:00,38.9,22942.0,4854.6295
2017-07-31 20:00:00,38.9,22038.0,2639.266
2017-07-31 21:00:00,38.07,21206.75,2305.2195
2017-07-31 22:00:00,37.84,20288.0,2771.92025
2017-07-31 23:00:00,32.91,18840.5,3220.60475
2017-08-01 00:00:00,30.57,17606.0,2641.24875
2017-08-01 01:00:00,28.01,17024.0,2815.0225
2017-08-01 02:00:00,27.3,16724.0,2980.9240000000004
2017-08-01 03:00:00,26.79,16839.25,3016.5765
2017-08-01 04:00:00,26.81,17116.75,3067.08325
2017-08-01 05:00:00,27.54,18138.0,3026.57275
2017-08-01 06:00:00,32.66,20512.5,3481.6925
2017-08-01 07:00:00,37.0,22601.75,5416.83375
2017-08-01 08:00:00,38.94,23850.0,8327.7785
2017-08-01 09:00:00,38.09,24236.0,11527.652999999998
2017-08-01 10:00:00,37.9,24712.75,14512.741999999998
2017-08-01 11:00:00,37.08,25154.5,16823.5125
2017-08-01 12:00:00,36.45,25265.0,18331.850250000003
2017-08-01 13:00:00,35.93,25018.75,18840.42225
2017-08-01 14:00:00,35.91,24439.25,18241.26125
2017-08-01 15:00:00,36.0,24044.25,16394.7605
2017-08-01 16:00:00,36.61,23610.5,13723.31525
2017-08-01 17:00:00,38.47,23291.75,10274.157
2017-08-01 18:00:00,40.94,22979.25,6667.48475
2017-08-01 19:00:00,41.06,22645.5,4110.7155
2017-08-01 20:00:00,38.96,21781.5,3139.59175
2017-08-01 21:00:00,37.04,21169.5,3507.2055
2017-08-01 22:00:00,35.94,20019.75,4268.416
2017-08-01 23:00:00,31.69,18675.0,4815.075
2017-08-02 00:00:00,27.62,17663.75,4965.4220000000005
2017-08-02 01:00:00,26.59,17090.5,5006.8435
2017-08-02 02:00:00,26.2,16766.0,5273.1385
2017-08-02 03:00:00,25.09,16870.75,5537.74475
2017-08-02 04:00:00,25.78,17170.0,5749.9275
2017-08-02 05:00:00,27.25,18185.75,5852.827
2017-08-02 06:00:00,30.26,20499.5,6282.06075
2017-08-02 07:00:00,35.05,22526.75,8077.287249999999
2017-08-02 08:00:00,36.57,23730.5,11009.7275
2017-08-02 09:00:00,36.47,24051.75,14547.856499999998
2017-08-02 10:00:00,35.96,24472.75,18045.6625
2017-08-02 11:00:00,35.14,24884.25,20975.372
2017-08-02 12:00:00,33.07,24945.5,22807.2745
2017-08-02 13:00:00,29.9,24708.5,23104.306
2017-08-02 14:00:00,30.07,24166.25,22251.19325
2017-08-02 15:00:00,31.69,23781.0,20085.740250000003
2017-08-02 16:00:00,34.9,23363.5,16699.68875
2017-08-02 17:00:00,35.99,23046.75,12310.54025
2017-08-02 18:00:00,39.23,22794.25,7592.572
2017-08-02 19:00:00,40.94,22524.5,3849.526
2017-08-02 20:00:00,39.27,21671.0,1988.2305
2017-08-02 21:00:00,38.15,21121.75,1891.2245
2017-08-02 22:00:00,37.53,20075.75,2581.93075
2017-08-02 23:00:00,34.46,18738.75,3560.431
2017-08-03 00:00:00,28.1,18027.75,5767.099
2017-08-03 01:00:00,26.47,17437.75,6888.67275
2017-08-03 02:00:00,24.76,17139.75,7810.04425
2017-08-03 03:00:00,23.36,17238.25,8330.1175
2017-08-03 04:00:00,23.39,17554.25,8906.925
2017-08-03 05:00:00,25.08,18592.75,9784.824
2017-08-03 06:00:00,28.58,20877.5,11164.33075
2017-08-03 07:00:00,34.94,22920.75,13628.9625
2017-08-03 08:00:00,35.98,24150.25,16741.0345
2017-08-03 09:00:00,35.98,24565.25,20059.87
2017-08-03 10:00:00,35.89,24953.5,23374.607
2017-08-03 11:00:00,34.72,25369.75,26524.693
2017-08-03 12:00:00,30.57,25483.5,29451.90475
2017-08-03 13:00:00,27.13,25241.25,32014.3245
2017-08-03 14:00:00,22.03,24707.25,33959.32375
2017-08-03 15:00:00,20.28,24295.25,34772.58125
2017-08-03 16:00:00,18.09,23823.25,34466.820499999994
2017-08-03 17:00:00,23.99,23471.0,32157.5025
2017-08-03 18:00:00,26.82,23124.0,27549.74275
2017-08-03 19:00:00,29.76,22831.0,22256.9265
2017-08-03 20:00:00,30.76,21991.75,18499.8665
2017-08-03 21:00:00,31.85,21440.0,16891.7595
2017-08-03 22:00:00,29.69,20382.5,16288.58475
2017-08-03 23:00:00,25.52,19053.0,15807.27275
2017-08-04 00:00:00,25.16,18092.75,15559.2445
2017-08-04 01:00:00,22.7,17480.5,15311.42275
2017-08-04 02:00:00,21.3,17158.0,15214.608
2017-08-04 03:00:00,19.03,17234.5,15194.83025
2017-08-04 04:00:00,18.95,17529.25,15236.6605
2017-08-04 05:00:00,21.48,18548.25,15273.45975
2017-08-04 06:00:00,30.5,20816.75,16009.1215
2017-08-04 07:00:00,34.99,22878.0,18373.4895
2017-08-04 08:00:00,35.02,24193.0,22344.5055
2017-08-04 09:00:00,33.59,24639.75,27953.16475
2017-08-04 10:00:00,28.42,25061.25,33686.49375
2017-08-04 11:00:00,21.62,25393.5,38042.041
2017-08-04 12:00:00,17.05,25398.75,40874.439
2017-08-04 13:00:00,10.35,24873.0,42284.084
2017-08-04 14:00:00,9.58,24200.0,42313.83825
2017-08-04 15:00:00,10.36,23724.75,40661.9065
2017-08-04 16:00:00,10.32,23369.5,37636.013
2017-08-04 17:00:00,20.04,23034.25,32941.14975
2017-08-04 18:00:00,28.46,22575.0,26867.732
2017-08-04 19:00:00,35.01,22108.5,21013.17675
2017-08-04 20:00:00,34.48,21215.5,17097.802
2017-08-04 21:00:00,34.93,20706.0,15051.80475
2017-08-04 22:00:00,34.96,19789.25,14089.361
2017-08-04 23:00:00,31.06,18643.0,13572.89925
2017-08-05 00:00:00,24.97,17587.75,13981.869
2017-08-05 01:00:00,24.97,16934.75,13344.7995
2017-08-05 02:00:00,25.05,16487.0,12775.903
2017-08-05 03:00:00,24.02,16341.5,11987.27175
2017-08-05 04:00:00,23.1,16299.25,11090.59175
2017-08-05 05:00:00,24.74,16345.25,10093.4245
2017-08-05 06:00:00,24.17,16504.25,9498.7955
2017-08-05 07:00:00,27.68,17616.75,10354.38125
2017-08-05 08:00:00,31.0,19317.25,12670.66775
2017-08-05 09:00:00,32.82,20577.0,15876.60725
2017-08-05 10:00:00,31.88,21248.75,18747.18125
2017-08-05 11:00:00,27.21,21501.5,20836.0975
2017-08-05 12:00:00,25.06,21416.5,22046.3885
2017-08-05 13:00:00,23.37,20806.0,22168.16625
2017-08-05 14:00:00,23.43,20119.0,21433.65125
2017-08-05 15:00:00,24.55,19789.25,19787.798000000003
2017-08-05 16:00:00,25.33,19660.75,17680.11925
2017-08-05 17:00:00,27.98,19673.0,14794.43725
2017-08-05 18:00:00,32.09,19613.25,11183.6335
2017-08-05 19:00:00,33.96,19374.0,7994.9055
2017-08-05 20:00:00,33.63,18544.0,6250.25725
2017-08-05 21:00:00,33.8,18117.75,5978.769499999999
2017-08-05 22:00:00,34.3,17770.75,6258.9490000000005
2017-08-05 23:00:00,32.74,16920.75,6703.0545
2017-08-06 00:00:00,25.73,15894.25,9119.80775
2017-08-06 01:00:00,20.57,15269.75,9488.578
2017-08-06 02:00:00,18.03,14883.5,9764.825
2017-08-06 03:00:00,16.59,14746.25,9690.13675
2017-08-06 04:00:00,13.69,14668.0,9439.602
2017-08-06 05:00:00,10.87,14543.0,8934.078500000001
2017-08-06 06:00:00,10.75,14091.0,8682.453
2017-08-06 07:00:00,12.6,14668.75,10131.8655
2017-08-06 08:00:00,16.32,16121.75,13407.6425
2017-08-06 09:00:00,18.0,17525.75,17557.39475
2017-08-06 10:00:00,10.46,18479.25,21041.845500000003
2017-08-06 11:00:00,13.33,19255.25,23427.49325
2017-08-06 12:00:00,14.13,19499.25,24593.17575
2017-08-06 13:00:00,10.83,18851.25,24612.8155
2017-08-06 14:00:00,10.41,18226.5,23579.31075
2017-08-06 15:00:00,10.32,17899.0,21475.06575
2017-08-06 16:00:00,13.01,17853.5,18562.97475
2017-08-06 17:00:00,19.57,18046.25,14681.12575
2017-08-06 18:00:00,28.66,18309.5,10122.46375
2017-08-06 19:00:00,32.94,18321.75,6065.790000000001
2017-08-06 20:00:00,34.95,18020.0,3627.1605
2017-08-06 21:00:00,36.05,17927.75,2838.471
2017-08-06 22:00:00,36.07,17802.0,2652.12275
2017-08-06 23:00:00,34.94,16858.0,2566.55075
2017-08-07 00:00:00,31.1,16073.75,2401.632
2017-08-07 01:00:00,28.0,15627.25,2500.5015
2017-08-07 02:00:00,26.11,15410.0,2773.5235
2017-08-07 03:00:00,24.8,15564.75,3126.0835
2017-08-07 04:00:00,25.47,16028.5,3631.73375
2017-08-07 05:00:00,28.28,17308.0,4116.601
2017-08-07 06:00:00,35.18,19996.25,5083.2265
2017-08-07 07:00:00,37.93,22162.0,8147.89725
2017-08-07 08:00:00,37.85,23509.75,12918.196
2017-08-07 09:00:00,36.42,23989.5,18015.888
2017-08-07 10:00:00,34.08,24402.75,22356.45175
2017-08-07 11:00:00,33.14,24775.25,25295.6615
2017-08-07 12:00:00,29.03,24829.25,26749.96975
2017-08-07 13:00:00,26.87,24563.5,26944.273
2017-08-07 14:00:00,27.47,23976.75,25661.08075
2017-08-07 15:00:00,29.04,23580.5,22835.11775
2017-08-07 16:00:00,32.65,23120.0,18893.78625
2017-08-07 17:00:00,36.95,22867.25,13910.604
2017-08-07 18:00:00,42.16,22696.75,8527.142
2017-08-07 19:00:00,45.11,22529.5,4661.919
2017-08-07 20:00:00,44.9,21688.25,3723.008
2017-08-07 21:00:00,39.94,21049.75,4885.126
2017-08-07 22:00:00,35.92,19968.25,6593.46375
2017-08-07 23:00:00,29.94,18601.5,7927.07675
2017-08-08 00:00:00,28.09,17829.0,7335.28025
2017-08-08 01:00:00,26.86,17263.0,7541.3595
2017-08-08 02:00:00,25.34,16958.25,7702.767
2017-08-08 03:00:00,24.59,17083.25,7841.55425
2017-08-08 04:00:00,24.64,17406.0,8047.281999999999
2017-08-08 05:00:00,26.96,18481.0,8207.3135
2017-08-08 06:00:00,31.0,20834.25,8741.87025
2017-08-08 07:00:00,35.0,22892.75,10838.0
2017-08-08 08:00:00,36.51,24210.75,14262.2405
2017-08-08 09:00:00,37.06,24664.25,18286.036
2017-08-08 10:00:00,36.2,25178.25,21913.00925
2017-08-08 11:00:00,36.38,25617.0,24835.631
2017-08-08 12:00:00,34.74,25735.25,26930.952
2017-08-08 13:00:00,31.51,25450.5,27827.8755
2017-08-08 14:00:00,29.56,24846.25,27302.93
2017-08-08 15:00:00,30.95,24411.75,25628.533
2017-08-08 16:00:00,31.33,23961.5,22895.24625
